date_time	above_150	below_005	below_020	above_150_model	below_005_model	below_020_model
2007-10-04 0:00:00 CET	14.9	17.4	19.7	NA	NA	NA
2007-10-04 0:05:00 CET	15.5	17.4	19.7	NA	NA	NA
2007-10-04 0:10:00 CET	15.8	17.4	19.7	NA	NA	NA
2007-10-04 0:15:00 CET	16.4	17.4	19.7	NA	NA	NA
2007-10-04 0:20:00 CET	17	17.4	19.7	NA	NA	NA
2007-10-04 0:25:00 CET	17	17.4	19.7	NA	NA	NA
2007-10-04 0:30:00 CET	17.7	17.4	19.7	NA	NA	NA
2007-10-04 0:35:00 CET	18.1	17.4	19.6	NA	NA	NA
2007-10-04 0:40:00 CET	18.2	17.4	19.6	NA	NA	NA
2007-10-04 0:45:00 CET	18.3	17.4	19.6	NA	NA	NA
2007-10-04 0:50:00 CET	18.5	17.4	19.6	NA	NA	NA
2007-10-04 0:55:00 CET	18.5	17.4	19.6	NA	NA	NA
2007-10-04 1:00:00 CET	18.4	17.4	19.6	NA	NA	NA
2007-10-04 1:05:00 CET	18.5	17.4	19.6	NA	NA	NA
2007-10-04 1:10:00 CET	18.5	17.4	19.6	NA	NA	NA
2007-10-04 1:15:00 CET	18.5	17.4	19.6	NA	NA	NA
2007-10-04 1:20:00 CET	18.5	17.5	19.6	NA	NA	NA
2007-10-04 1:25:00 CET	18.5	17.5	19.6	NA	NA	NA
2007-10-04 1:30:00 CET	18.5	17.5	19.6	NA	NA	NA
2007-10-04 1:35:00 CET	18.4	17.5	19.6	NA	NA	NA
2007-10-04 1:40:00 CET	18.4	17.6	19.5	NA	NA	NA
2007-10-04 1:45:00 CET	18.5	17.5	19.6	NA	NA	NA
2007-10-04 1:50:00 CET	18.4	17.5	19.5	NA	NA	NA
2007-10-04 1:55:00 CET	18.4	17.5	19.5	NA	NA	NA
2007-10-04 2:00:00 CET	18.4	17.6	19.5	NA	NA	NA
2007-10-04 2:05:00 CET	18.3	17.6	19.6	NA	NA	NA
2007-10-04 2:10:00 CET	18.4	17.5	19.5	NA	NA	NA
2007-10-04 2:15:00 CET	18.3	17.5	19.5	NA	NA	NA
2007-10-04 2:20:00 CET	18.2	17.6	19.5	NA	NA	NA
2007-10-04 2:25:00 CET	18.1	17.6	19.5	NA	NA	NA
2007-10-04 2:30:00 CET	18.2	17.6	19.5	NA	NA	NA
2007-10-04 2:35:00 CET	18	17.6	19.5	NA	NA	NA
2007-10-04 2:40:00 CET	18	17.6	19.5	NA	NA	NA
2007-10-04 2:45:00 CET	18	17.6	19.5	NA	NA	NA
2007-10-04 2:50:00 CET	17.9	17.6	19.5	NA	NA	NA
2007-10-04 2:55:00 CET	17.8	17.6	19.5	NA	NA	NA
2007-10-04 3:00:00 CET	17.8	17.6	19.5	NA	NA	NA
2007-10-04 3:05:00 CET	17.7	17.6	19.5	NA	NA	NA
2007-10-04 3:10:00 CET	17.6	17.6	19.5	NA	NA	NA
2007-10-04 3:15:00 CET	17.6	17.5	19.4	NA	NA	NA
2007-10-04 3:20:00 CET	17.5	17.5	19.4	NA	NA	NA
2007-10-04 3:25:00 CET	17.3	17.6	19.5	NA	NA	NA
2007-10-04 3:30:00 CET	17.3	17.5	19.5	NA	NA	NA
2007-10-04 3:35:00 CET	17.2	17.5	19.4	NA	NA	NA
2007-10-04 3:40:00 CET	17.1	17.5	19.4	NA	NA	NA
2007-10-04 3:45:00 CET	17	17.5	19.4	NA	NA	NA
2007-10-04 3:50:00 CET	16.9	17.5	19.4	NA	NA	NA
2007-10-04 3:55:00 CET	16.8	17.4	19.4	NA	NA	NA
2007-10-04 4:00:00 CET	16.8	17.4	19.4	NA	NA	NA
2007-10-04 4:05:00 CET	16.7	17.4	19.4	NA	NA	NA
2007-10-04 4:10:00 CET	16.6	17.4	19.4	NA	NA	NA
2007-10-04 4:15:00 CET	16.3	17.4	19.4	NA	NA	NA
2007-10-04 4:20:00 CET	16	17.4	19.4	NA	NA	NA
2007-10-04 4:25:00 CET	16	17.4	19.4	NA	NA	NA
2007-10-04 4:30:00 CET	16	17.4	19.4	NA	NA	NA
2007-10-04 4:35:00 CET	15.9	17.4	19.4	NA	NA	NA
2007-10-04 4:40:00 CET	16	17.4	19.4	NA	NA	NA
2007-10-04 4:45:00 CET	16	17.3	19.4	NA	NA	NA
2007-10-04 4:50:00 CET	16	17.3	19.4	NA	NA	NA
2007-10-04 4:55:00 CET	16.1	17.3	19.4	NA	NA	NA
2007-10-04 5:00:00 CET	16	17.3	19.4	NA	NA	NA
2007-10-04 5:05:00 CET	15.8	17.3	19.4	NA	NA	NA
2007-10-04 5:10:00 CET	15.6	17.3	19.3	NA	NA	NA
2007-10-04 5:15:00 CET	15.6	17.3	19.3	NA	NA	NA
2007-10-04 5:20:00 CET	15.5	17.2	19.3	NA	NA	NA
2007-10-04 5:25:00 CET	15.3	17.3	19.4	NA	NA	NA
2007-10-04 5:30:00 CET	15.5	17.2	19.4	NA	NA	NA
2007-10-04 5:35:00 CET	15.6	17.2	19.3	NA	NA	NA
2007-10-04 5:40:00 CET	15.3	17.2	19.3	NA	NA	NA
2007-10-04 5:45:00 CET	15	17.2	19.4	NA	NA	NA
2007-10-04 5:50:00 CET	15	17.1	19.4	NA	NA	NA
2007-10-04 5:55:00 CET	14.8	17.1	19.3	NA	NA	NA
2007-10-04 6:00:00 CET	14.6	17.1	19.3	NA	NA	NA
2007-10-04 6:05:00 CET	14.5	17.1	19.3	NA	NA	NA
2007-10-04 6:10:00 CET	14.5	17.1	19.3	NA	NA	NA
2007-10-04 6:15:00 CET	14.8	17	19.3	NA	NA	NA
2007-10-04 6:20:00 CET	14.8	17	19.2	NA	NA	NA
2007-10-04 6:25:00 CET	14.8	17	19.2	NA	NA	NA
2007-10-04 6:30:00 CET	14.7	17	19.3	NA	NA	NA
2007-10-04 6:35:00 CET	14.8	17	19.2	NA	NA	NA
2007-10-04 6:40:00 CET	14.8	17	19.2	NA	NA	NA
2007-10-04 6:45:00 CET	14.8	17	19.2	NA	NA	NA
2007-10-04 6:50:00 CET	14.8	17	19.2	NA	NA	NA
2007-10-04 6:55:00 CET	14.8	17	19.2	NA	NA	NA
2007-10-04 7:00:00 CET	14.7	16.9	19.2	NA	NA	NA
2007-10-04 7:05:00 CET	14.7	16.9	19.2	NA	NA	NA
2007-10-04 7:10:00 CET	14.7	16.9	19.2	NA	NA	NA
2007-10-04 7:15:00 CET	14.7	16.9	19.2	NA	NA	NA
2007-10-04 7:20:00 CET	14.8	16.9	19.2	NA	NA	NA
2007-10-04 7:25:00 CET	14.8	16.9	19.2	NA	NA	NA
2007-10-04 7:30:00 CET	14.8	16.9	19.2	NA	NA	NA
2007-10-04 7:35:00 CET	15.1	16.8	19.2	NA	NA	NA
2007-10-04 7:40:00 CET	15.2	16.9	19.2	NA	NA	NA
2007-10-04 7:45:00 CET	15.3	16.9	19.2	NA	NA	NA
2007-10-04 7:50:00 CET	15.6	16.8	19.2	NA	NA	NA
2007-10-04 7:55:00 CET	15.8	16.9	19.2	NA	NA	NA
2007-10-04 8:00:00 CET	15.7	16.9	19.1	NA	NA	NA
2007-10-04 8:05:00 CET	15.6	16.9	19.1	NA	NA	NA
2007-10-04 8:10:00 CET	15.5	16.9	19.1	NA	NA	NA
2007-10-04 8:15:00 CET	15.6	17	19.1	NA	NA	NA
2007-10-04 8:20:00 CET	15.6	16.9	19.1	NA	NA	NA
2007-10-04 8:25:00 CET	15.6	17	19.1	NA	NA	NA
2007-10-04 8:30:00 CET	15.6	17	19.1	NA	NA	NA
2007-10-04 8:35:00 CET	15.6	17	19.1	NA	NA	NA
2007-10-04 8:40:00 CET	15.6	17	19.1	NA	NA	NA
2007-10-04 8:45:00 CET	15.7	17	19.1	NA	NA	NA
2007-10-04 8:50:00 CET	15.6	17	19.1	NA	NA	NA
2007-10-04 8:55:00 CET	15.5	17	19.1	NA	NA	NA
2007-10-04 9:00:00 CET	15.6	17	19.1	NA	NA	NA
2007-10-04 9:05:00 CET	15.6	17.1	19.1	NA	NA	NA
2007-10-04 9:10:00 CET	15.7	17	19.1	NA	NA	NA
2007-10-04 9:15:00 CET	15.6	17.1	19.1	NA	NA	NA
2007-10-04 9:20:00 CET	15.6	17.1	19.1	NA	NA	NA
2007-10-04 9:25:00 CET	15.6	17.1	19.1	NA	NA	NA
2007-10-04 9:30:00 CET	15.6	17.1	19.1	NA	NA	NA
2007-10-04 9:35:00 CET	15.6	17.1	19.1	NA	NA	NA
2007-10-04 9:40:00 CET	15.6	17.1	19.1	NA	NA	NA
2007-10-04 9:45:00 CET	15.6	17.1	19	NA	NA	NA
2007-10-04 9:50:00 CET	15.6	17.1	19	NA	NA	NA
2007-10-04 9:55:00 CET	15.6	17.1	19	NA	NA	NA
2007-10-04 10:00:00 CET	15.6	17.1	19	NA	NA	NA
2007-10-04 10:05:00 CET	15.5	17.1	19.1	NA	NA	NA
2007-10-04 10:10:00 CET	15.5	17.1	19.1	NA	NA	NA
2007-10-04 10:15:00 CET	15.4	17.1	19	NA	NA	NA
2007-10-04 10:20:00 CET	15.6	17.1	19	NA	NA	NA
2007-10-04 10:25:00 CET	16.1	17.1	19	NA	NA	NA
2007-10-04 10:30:00 CET	16.3	17.1	19	NA	NA	NA
2007-10-04 10:35:00 CET	16.1	17.1	19	NA	NA	NA
2007-10-04 10:40:00 CET	16.1	17.1	19	NA	NA	NA
2007-10-04 10:45:00 CET	16.1	17.1	19	NA	NA	NA
2007-10-04 10:50:00 CET	16.1	17.2	19	NA	NA	NA
2007-10-04 10:55:00 CET	16.4	17.2	19	NA	NA	NA
2007-10-04 11:00:00 CET	16.8	17.3	19	NA	NA	NA
2007-10-04 11:05:00 CET	16.9	17.3	19	NA	NA	NA
2007-10-04 11:10:00 CET	16.6	17.4	19.1	NA	NA	NA
2007-10-04 11:15:00 CET	16.4	17.5	19	NA	NA	NA
2007-10-04 11:20:00 CET	16.5	17.5	19.1	NA	NA	NA
2007-10-04 11:25:00 CET	16.6	17.5	19	NA	NA	NA
2007-10-04 11:30:00 CET	17.2	17.6	19	NA	NA	NA
2007-10-04 11:35:00 CET	17.4	17.6	19	NA	NA	NA
2007-10-04 11:40:00 CET	16.7	17.7	19.1	NA	NA	NA
2007-10-04 11:45:00 CET	16.3	17.8	19.1	NA	NA	NA
2007-10-04 11:50:00 CET	16.3	17.8	19.1	NA	NA	NA
2007-10-04 11:55:00 CET	16.8	17.8	19.1	NA	NA	NA
2007-10-04 12:00:00 CET	17.3	17.9	19	NA	NA	NA
2007-10-04 12:05:00 CET	17.6	17.9	19.1	NA	NA	NA
2007-10-04 12:10:00 CET	17.2	18	19	NA	NA	NA
2007-10-04 12:15:00 CET	17	18	19	NA	NA	NA
2007-10-04 12:20:00 CET	17.1	18.1	19.1	NA	NA	NA
2007-10-04 12:25:00 CET	16.8	18.2	19.1	NA	NA	NA
2007-10-04 12:30:00 CET	16.5	18.2	19.1	NA	NA	NA
2007-10-04 12:35:00 CET	16.6	18.2	19.1	NA	NA	NA
2007-10-04 12:40:00 CET	16.6	18.2	19.1	NA	NA	NA
2007-10-04 12:45:00 CET	16.6	18.3	19.1	NA	NA	NA
2007-10-04 12:50:00 CET	16.9	18.3	19.1	NA	NA	NA
2007-10-04 12:55:00 CET	17.8	18.3	19.1	NA	NA	NA
2007-10-04 13:00:00 CET	17.8	18.3	19.1	NA	NA	NA
2007-10-04 13:05:00 CET	18.5	18.4	19.1	NA	NA	NA
2007-10-04 13:10:00 CET	18.8	18.4	19.1	NA	NA	NA
2007-10-04 13:15:00 CET	18.5	18.5	19.1	NA	NA	NA
2007-10-04 13:20:00 CET	18.8	18.7	19.1	NA	NA	NA
2007-10-04 13:25:00 CET	19.1	18.7	19.1	NA	NA	NA
2007-10-04 13:30:00 CET	19.6	18.8	19.1	NA	NA	NA
2007-10-04 13:35:00 CET	19	19	19.1	NA	NA	NA
2007-10-04 13:40:00 CET	18.6	19.1	19.2	NA	NA	NA
2007-10-04 13:45:00 CET	17.9	19.1	19.2	NA	NA	NA
2007-10-04 13:50:00 CET	17.3	19.1	19.2	NA	NA	NA
2007-10-04 13:55:00 CET	17.1	19.1	19.2	NA	NA	NA
2007-10-04 14:00:00 CET	17.6	19.1	19.2	NA	NA	NA
2007-10-04 14:05:00 CET	17.9	19.2	19.2	NA	NA	NA
2007-10-04 14:10:00 CET	17.9	19.2	19.2	NA	NA	NA
2007-10-04 14:15:00 CET	17.9	19.1	19.2	NA	NA	NA
2007-10-04 14:20:00 CET	17.7	19.2	19.3	NA	NA	NA
2007-10-04 14:25:00 CET	17.7	19.2	19.3	NA	NA	NA
2007-10-04 14:30:00 CET	17.2	19.2	19.3	NA	NA	NA
2007-10-04 14:35:00 CET	17.1	19.2	19.3	NA	NA	NA
2007-10-04 14:40:00 CET	17.3	19.2	19.3	NA	NA	NA
2007-10-04 14:45:00 CET	17.3	19.2	19.4	NA	NA	NA
2007-10-04 14:50:00 CET	17	19.2	19.3	NA	NA	NA
2007-10-04 14:55:00 CET	16.9	19.2	19.3	NA	NA	NA
2007-10-04 15:00:00 CET	16.6	19.1	19.4	NA	NA	NA
2007-10-04 15:05:00 CET	16.5	19.1	19.4	NA	NA	NA
2007-10-04 15:10:00 CET	16.5	19.1	19.4	NA	NA	NA
2007-10-04 15:15:00 CET	16.6	19.1	19.4	NA	NA	NA
2007-10-04 15:20:00 CET	16.6	19	19.4	NA	NA	NA
2007-10-04 15:25:00 CET	16.8	19	19.4	NA	NA	NA
2007-10-04 15:30:00 CET	16.8	19	19.4	NA	NA	NA
2007-10-04 15:35:00 CET	16.6	19	19.4	NA	NA	NA
2007-10-04 15:40:00 CET	16.4	19	19.4	NA	NA	NA
2007-10-04 15:45:00 CET	16.3	18.9	19.5	NA	NA	NA
2007-10-04 15:50:00 CET	16.2	18.9	19.4	NA	NA	NA
2007-10-04 15:55:00 CET	16.3	18.9	19.5	NA	NA	NA
2007-10-04 16:00:00 CET	16.4	18.9	19.5	NA	NA	NA
2007-10-04 16:05:00 CET	16.6	18.9	19.5	NA	NA	NA
2007-10-04 16:10:00 CET	17.3	18.8	19.5	NA	NA	NA
2007-10-04 16:15:00 CET	17.3	18.8	19.5	NA	NA	NA
2007-10-04 16:20:00 CET	17.3	18.8	19.5	NA	NA	NA
2007-10-04 16:25:00 CET	17	18.8	19.5	NA	NA	NA
2007-10-04 16:30:00 CET	16.9	18.8	19.5	NA	NA	NA
2007-10-04 16:35:00 CET	16.8	18.8	19.5	NA	NA	NA
2007-10-04 16:40:00 CET	16.7	18.8	19.5	NA	NA	NA
2007-10-04 16:45:00 CET	16.3	18.7	19.5	NA	NA	NA
2007-10-04 16:50:00 CET	16.1	18.7	19.5	NA	NA	NA
2007-10-04 16:55:00 CET	16.1	18.7	19.6	NA	NA	NA
2007-10-04 17:00:00 CET	16.1	18.7	19.5	NA	NA	NA
2007-10-04 17:05:00 CET	16.1	18.6	19.5	NA	NA	NA
2007-10-04 17:10:00 CET	15.8	18.6	19.5	NA	NA	NA
2007-10-04 17:15:00 CET	15.4	18.6	19.5	NA	NA	NA
2007-10-04 17:20:00 CET	15.3	18.5	19.5	NA	NA	NA
2007-10-04 17:25:00 CET	15.2	18.5	19.5	NA	NA	NA
2007-10-04 17:30:00 CET	14.8	18.5	19.5	NA	NA	NA
2007-10-04 17:35:00 CET	14.3	18.4	19.5	NA	NA	NA
2007-10-04 17:40:00 CET	13.8	18.4	19.5	NA	NA	NA
2007-10-04 17:45:00 CET	13.3	18.3	19.5	NA	NA	NA
2007-10-04 17:50:00 CET	13	18.2	19.5	NA	NA	NA
2007-10-04 17:55:00 CET	12.7	18.2	19.6	NA	NA	NA
2007-10-04 18:00:00 CET	12.3	18.1	19.5	NA	NA	NA
2007-10-04 18:05:00 CET	12	18	19.6	NA	NA	NA
2007-10-04 18:10:00 CET	11.6	18	19.5	NA	NA	NA
2007-10-04 18:15:00 CET	11.4	17.9	19.5	NA	NA	NA
2007-10-04 18:20:00 CET	11.2	17.9	19.6	NA	NA	NA
2007-10-04 18:25:00 CET	11	17.8	19.5	NA	NA	NA
2007-10-04 18:30:00 CET	10.8	17.7	19.5	NA	NA	NA
2007-10-04 18:35:00 CET	10.7	17.6	19.5	NA	NA	NA
2007-10-04 18:40:00 CET	11.1	17.6	19.6	NA	NA	NA
2007-10-04 18:45:00 CET	10.9	17.6	19.5	NA	NA	NA
2007-10-04 18:50:00 CET	10.9	17.5	19.5	NA	NA	NA
2007-10-04 18:55:00 CET	11	17.5	19.5	NA	NA	NA
2007-10-04 19:00:00 CET	11	17.4	19.5	NA	NA	NA
2007-10-04 19:05:00 CET	10.9	17.4	19.5	NA	NA	NA
2007-10-04 19:10:00 CET	10.9	17.3	19.5	NA	NA	NA
2007-10-04 19:15:00 CET	10.9	17.3	19.5	NA	NA	NA
2007-10-04 19:20:00 CET	10.7	17.3	19.5	NA	NA	NA
2007-10-04 19:25:00 CET	10.8	17.1	19.5	NA	NA	NA
2007-10-04 19:30:00 CET	10.8	17.2	19.5	NA	NA	NA
2007-10-04 19:35:00 CET	10.6	17.1	19.5	NA	NA	NA
2007-10-04 19:40:00 CET	10.5	17	19.5	NA	NA	NA
2007-10-04 19:45:00 CET	10.5	17	19.4	NA	NA	NA
2007-10-04 19:50:00 CET	10.6	17	19.4	NA	NA	NA
2007-10-04 19:55:00 CET	10.5	16.9	19.4	NA	NA	NA
2007-10-04 20:00:00 CET	10.6	16.9	19.4	NA	NA	NA
2007-10-04 20:05:00 CET	10.6	16.9	19.4	NA	NA	NA
2007-10-04 20:10:00 CET	10.5	16.8	19.4	NA	NA	NA
2007-10-04 20:15:00 CET	10.5	16.8	19.4	NA	NA	NA
2007-10-04 20:20:00 CET	10.6	16.8	19.4	NA	NA	NA
2007-10-04 20:25:00 CET	10.6	16.8	19.4	NA	NA	NA
2007-10-04 20:30:00 CET	10.6	16.8	19.4	NA	NA	NA
2007-10-04 20:35:00 CET	10.5	16.7	19.4	NA	NA	NA
2007-10-04 20:40:00 CET	10.5	16.7	19.4	NA	NA	NA
2007-10-04 20:45:00 CET	10.5	16.6	19.4	NA	NA	NA
2007-10-04 20:50:00 CET	10.4	16.6	19.3	NA	NA	NA
2007-10-04 20:55:00 CET	10.5	16.6	19.3	NA	NA	NA
2007-10-04 21:00:00 CET	10.5	16.6	19.3	NA	NA	NA
2007-10-04 21:05:00 CET	10.4	16.6	19.2	NA	NA	NA
2007-10-04 21:10:00 CET	10.4	16.5	19.3	NA	NA	NA
2007-10-04 21:15:00 CET	10.4	16.5	19.2	NA	NA	NA
2007-10-04 21:20:00 CET	10.3	16.5	19.2	NA	NA	NA
2007-10-04 21:25:00 CET	10.5	16.5	19.2	NA	NA	NA
2007-10-04 21:30:00 CET	10.4	16.4	19.2	NA	NA	NA
2007-10-04 21:35:00 CET	10.1	16.3	19.2	NA	NA	NA
2007-10-04 21:40:00 CET	9.7	16.3	19.2	NA	NA	NA
2007-10-04 21:45:00 CET	9.6	16.3	19.2	NA	NA	NA
2007-10-04 21:50:00 CET	9.3	16.3	19.2	NA	NA	NA
2007-10-04 21:55:00 CET	9.1	16.2	19.2	NA	NA	NA
2007-10-04 22:00:00 CET	9.1	16.2	19.2	NA	NA	NA
2007-10-04 22:05:00 CET	8.8	16.1	19.1	NA	NA	NA
2007-10-04 22:10:00 CET	9	16.1	19.2	NA	NA	NA
2007-10-04 22:15:00 CET	8.8	16	19.1	NA	NA	NA
2007-10-04 22:20:00 CET	9	16	19.1	NA	NA	NA
2007-10-04 22:25:00 CET	8.8	15.9	19.1	NA	NA	NA
2007-10-04 22:30:00 CET	8.6	15.9	19.1	NA	NA	NA
2007-10-04 22:35:00 CET	9	15.9	19	NA	NA	NA
2007-10-04 22:40:00 CET	9	15.8	19	NA	NA	NA
2007-10-04 22:45:00 CET	9	15.8	19	NA	NA	NA
2007-10-04 22:50:00 CET	8.8	15.8	19	NA	NA	NA
2007-10-04 22:55:00 CET	9	15.7	19	NA	NA	NA
2007-10-04 23:00:00 CET	9	15.7	19	NA	NA	NA
2007-10-04 23:05:00 CET	9.2	15.7	19	NA	NA	NA
2007-10-04 23:10:00 CET	9.1	15.6	18.9	NA	NA	NA
2007-10-04 23:15:00 CET	9.1	15.6	18.9	NA	NA	NA
2007-10-04 23:20:00 CET	9	15.6	18.9	NA	NA	NA
2007-10-04 23:25:00 CET	8.9	15.6	18.9	NA	NA	NA
2007-10-04 23:30:00 CET	8.9	15.6	18.9	NA	NA	NA
2007-10-04 23:35:00 CET	9	15.6	18.9	NA	NA	NA
2007-10-04 23:40:00 CET	9	15.5	18.9	NA	NA	NA
2007-10-04 23:45:00 CET	9.2	15.5	18.9	NA	NA	NA
2007-10-04 23:50:00 CET	9.1	15.4	18.8	NA	NA	NA
2007-10-04 23:55:00 CET	9	15.5	18.8	NA	NA	NA
2007-10-05 0:00:00 CET	9	15.5	18.8	NA	NA	NA
2007-10-05 0:05:00 CET	8.9	15.4	18.8	NA	NA	NA
2007-10-05 0:10:00 CET	8.8	15.4	18.8	NA	NA	NA
2007-10-05 0:15:00 CET	8.8	15.4	18.8	NA	NA	NA
2007-10-05 0:20:00 CET	8.6	15.3	18.8	NA	NA	NA
2007-10-05 0:25:00 CET	8.5	15.3	18.8	NA	NA	NA
2007-10-05 0:30:00 CET	8.4	15.3	18.7	NA	NA	NA
2007-10-05 0:35:00 CET	8.4	15.3	18.7	NA	NA	NA
2007-10-05 0:40:00 CET	8.1	15.3	18.7	NA	NA	NA
2007-10-05 0:45:00 CET	8	15.2	18.7	NA	NA	NA
2007-10-05 0:50:00 CET	8	15.2	18.7	NA	NA	NA
2007-10-05 0:55:00 CET	8	15.2	18.7	NA	NA	NA
2007-10-05 1:00:00 CET	8	15.1	18.7	NA	NA	NA
2007-10-05 1:05:00 CET	7.9	15.1	18.6	NA	NA	NA
2007-10-05 1:10:00 CET	8.2	15.1	18.7	NA	NA	NA
2007-10-05 1:15:00 CET	8.4	15.1	18.6	NA	NA	NA
2007-10-05 1:20:00 CET	8.5	15.1	18.6	NA	NA	NA
2007-10-05 1:25:00 CET	8.5	15.1	18.6	NA	NA	NA
2007-10-05 1:30:00 CET	8.5	15	18.6	NA	NA	NA
2007-10-05 1:35:00 CET	8.5	15	18.6	NA	NA	NA
2007-10-05 1:40:00 CET	8.6	15	18.6	NA	NA	NA
2007-10-05 1:45:00 CET	8.5	15	18.5	NA	NA	NA
2007-10-05 1:50:00 CET	8.4	15	18.5	NA	NA	NA
2007-10-05 1:55:00 CET	8.4	14.9	18.5	NA	NA	NA
2007-10-05 2:00:00 CET	8.5	14.9	18.5	NA	NA	NA
2007-10-05 2:05:00 CET	8.4	14.9	18.5	NA	NA	NA
2007-10-05 2:10:00 CET	8.5	14.9	18.4	NA	NA	NA
2007-10-05 2:15:00 CET	8.4	14.8	18.4	NA	NA	NA
2007-10-05 2:20:00 CET	8.4	14.8	18.4	NA	NA	NA
2007-10-05 2:25:00 CET	8.4	14.8	18.4	NA	NA	NA
2007-10-05 2:30:00 CET	8.3	14.8	18.4	NA	NA	NA
2007-10-05 2:35:00 CET	8.2	14.8	18.4	NA	NA	NA
2007-10-05 2:40:00 CET	8.1	14.8	18.4	NA	NA	NA
2007-10-05 2:45:00 CET	7.9	14.8	18.4	NA	NA	NA
2007-10-05 2:50:00 CET	7.8	14.8	18.4	NA	NA	NA
2007-10-05 2:55:00 CET	7.8	14.7	18.4	NA	NA	NA
2007-10-05 3:00:00 CET	7.5	14.7	18.3	NA	NA	NA
2007-10-05 3:05:00 CET	7.4	14.7	18.3	NA	NA	NA
2007-10-05 3:10:00 CET	7.4	14.6	18.3	NA	NA	NA
2007-10-05 3:15:00 CET	7.2	14.6	18.3	NA	NA	NA
2007-10-05 3:20:00 CET	6.9	14.6	18.3	NA	NA	NA
2007-10-05 3:25:00 CET	7	14.5	18.3	NA	NA	NA
2007-10-05 3:30:00 CET	7.1	14.5	18.3	NA	NA	NA
2007-10-05 3:35:00 CET	7	14.4	18.3	NA	NA	NA
2007-10-05 3:40:00 CET	7	14.4	18.2	NA	NA	NA
2007-10-05 3:45:00 CET	7	14.4	18.2	NA	NA	NA
2007-10-05 3:50:00 CET	7	14.4	18.2	NA	NA	NA
2007-10-05 3:55:00 CET	7.1	14.3	18.2	NA	NA	NA
2007-10-05 4:00:00 CET	7.2	14.3	18.2	NA	NA	NA
2007-10-05 4:05:00 CET	7.4	14.3	18.2	NA	NA	NA
2007-10-05 4:10:00 CET	7.5	14.3	18.1	NA	NA	NA
2007-10-05 4:15:00 CET	7.6	14.2	18.1	NA	NA	NA
2007-10-05 4:20:00 CET	7.8	14.2	18.1	NA	NA	NA
2007-10-05 4:25:00 CET	7.8	14.2	18.1	NA	NA	NA
2007-10-05 4:30:00 CET	8	14.2	18.1	NA	NA	NA
2007-10-05 4:35:00 CET	8.1	14.2	18.1	NA	NA	NA
2007-10-05 4:40:00 CET	8.3	14.2	18.1	NA	NA	NA
2007-10-05 4:45:00 CET	8.4	14.2	18.1	NA	NA	NA
2007-10-05 4:50:00 CET	8.4	14.2	18	NA	NA	NA
2007-10-05 4:55:00 CET	8.4	14.2	18.1	NA	NA	NA
2007-10-05 5:00:00 CET	8.4	14.2	18	NA	NA	NA
2007-10-05 5:05:00 CET	8.6	14.2	18	NA	NA	NA
2007-10-05 5:10:00 CET	8.8	14.2	18	NA	NA	NA
2007-10-05 5:15:00 CET	8.8	14.2	18	NA	NA	NA
2007-10-05 5:20:00 CET	8.8	14.2	18	NA	NA	NA
2007-10-05 5:25:00 CET	8.8	14.2	18	NA	NA	NA
2007-10-05 5:30:00 CET	9	14.2	18	NA	NA	NA
2007-10-05 5:35:00 CET	9.2	14.2	18	NA	NA	NA
2007-10-05 5:40:00 CET	9.2	14.2	18	NA	NA	NA
2007-10-05 5:45:00 CET	9.3	14.2	17.9	NA	NA	NA
2007-10-05 5:50:00 CET	9.4	14.2	17.9	NA	NA	NA
2007-10-05 5:55:00 CET	9.4	14.2	17.9	NA	NA	NA
2007-10-05 6:00:00 CET	9.4	14.2	17.9	NA	NA	NA
2007-10-05 6:05:00 CET	9.5	14.2	17.9	NA	NA	NA
2007-10-05 6:10:00 CET	9.4	14.2	17.9	NA	NA	NA
2007-10-05 6:15:00 CET	9.3	14.2	17.9	NA	NA	NA
2007-10-05 6:20:00 CET	9.4	14.2	17.9	NA	NA	NA
2007-10-05 6:25:00 CET	9.4	14.1	17.9	NA	NA	NA
2007-10-05 6:30:00 CET	9.4	14.2	17.8	NA	NA	NA
2007-10-05 6:35:00 CET	9.5	14.2	17.8	NA	NA	NA
2007-10-05 6:40:00 CET	9.5	14.3	17.9	NA	NA	NA
2007-10-05 6:45:00 CET	9.6	14.2	17.8	NA	NA	NA
2007-10-05 6:50:00 CET	9.6	14.1	17.8	NA	NA	NA
2007-10-05 6:55:00 CET	9.6	14.1	17.7	NA	NA	NA
2007-10-05 7:00:00 CET	9.4	14.1	17.7	NA	NA	NA
2007-10-05 7:05:00 CET	9.2	14.2	17.7	NA	NA	NA
2007-10-05 7:10:00 CET	9.1	14.1	17.7	NA	NA	NA
2007-10-05 7:15:00 CET	9.2	14.2	17.7	NA	NA	NA
2007-10-05 7:20:00 CET	9	14.1	17.7	NA	NA	NA
2007-10-05 7:25:00 CET	9	14.1	17.7	NA	NA	NA
2007-10-05 7:30:00 CET	9.2	14.1	17.7	NA	NA	NA
2007-10-05 7:35:00 CET	9.7	14.1	17.6	NA	NA	NA
2007-10-05 7:40:00 CET	10	14.1	17.6	NA	NA	NA
2007-10-05 7:45:00 CET	10.4	14.1	17.6	NA	NA	NA
2007-10-05 7:50:00 CET	10.7	14.1	17.6	NA	NA	NA
2007-10-05 7:55:00 CET	11.1	14.1	17.6	NA	NA	NA
